Contig_ID	Length(bp)	Mapped_Reads	RPM	RPKM
k141_79370	3814	148	36.4668	9.5613
k141_79371	9931	769	189.4794	19.0796
k141_79372	1606	38	9.3631	5.8301
k141_79389	1056	24	5.9135	5.5999
k141_79390	1120	31	7.6383	6.8199
k141_79392	2616	103	25.3789	9.7014
k141_79393	1566	54	13.3054	8.4965
k141_79394	1204	38	9.3631	7.7767
k141_79399	1274	57	14.0446	11.0240
k141_79401	1248	26	6.4063	5.1333
k141_79402	1758	42	10.3487	5.8866
k141_79405	1631	52	12.8127	7.8557
k141_79409	1057	29	7.1455	6.7602
k141_79423	1027	22	5.4207	5.2782
k141_79424	3021	149	36.7132	12.1527
k141_79440	2341	70	17.2478	7.3677
k141_79443	1321	51	12.5663	9.5127
k141_79444	1293	41	10.1023	7.8131
k141_79446	1818	48	11.8271	6.5055
k141_79448	1278	29	7.1455	5.5912
k141_79449	3491	108	26.6109	7.6227
k141_7945	1201	37	9.1167	7.5909
k141_79458	1138	26	6.4063	5.6295
k141_79464	1313	32	7.8847	6.0051
k141_79466	1533	67	16.5086	10.7688
k141_79468	1673	34	8.3775	5.0075
k141_79469	4420	223	54.9466	12.4314
k141_79472	1516	36	8.8703	5.8511
k141_79476	1847	53	13.0591	7.0704
k141_79478	1023	26	6.4063	6.2623
k141_7948	1091	34	8.3775	7.6787
k141_79480	2437	83	20.4510	8.3919
k141_79481	1310	52	12.8127	9.7807
k141_79484	2007	101	24.8861	12.3997
k141_79486	2287	116	28.5821	12.4976
k141_79487	1676	39	9.6095	5.7336
k141_79488	1018	23	5.6671	5.5669
k141_79489	1116	23	5.6671	5.0781
k141_79495	2979	195	48.0475	16.1287
k141_79498	1092	33	8.1311	7.4461
k141_79499	3013	122	30.0605	9.9769
k141_795	2746	109	26.8573	9.7805
k141_79500	2226	73	17.9870	8.0804
k141_79502	1177	38	9.3631	7.9550
k141_79508	2008	64	15.7694	7.8533
k141_7951	3413	117	28.8285	8.4467
k141_79515	1043	33	8.1311	7.7959
k141_79521	1438	36	8.8703	6.1685
k141_79525	1164	30	7.3919	6.3504
k141_79526	1040	36	8.8703	8.5291
k141_79529	1759	42	10.3487	5.8833
k141_79532	1069	28	6.8991	6.4538
k141_79534	1149	36	8.8703	7.7200
k141_79539	7824	425	104.7188	13.3843
k141_79544	2743	112	27.5965	10.0607
k141_79547	1856	41	10.1023	5.4430
k141_79560	1556	52	12.8127	8.2344
k141_79567	1363	45	11.0879	8.1349
k141_79569	1037	29	7.1455	6.8906
k141_7957	1242	35	8.6239	6.9436
k141_79571	1397	48	11.8271	8.4660
k141_79575	2417	99	24.3933	10.0924
k141_79578	1069	39	9.6095	8.9892
k141_79581	1739	63	15.5230	8.9264
k141_79583	1187	39	9.6095	8.0956
k141_79586	1921	40	9.8559	5.1306
k141_79591	1077	32	7.8847	7.3210
k141_79593	1034	22	5.4207	5.2425
k141_79594	1085	25	6.1599	5.6774
k141_79604	1510	39	9.6095	6.3639
k141_79608	1134	35	8.6239	7.6049
k141_79610	3927	174	42.8731	10.9175
k141_79611	1297	38	9.3631	7.2190
k141_79618	1013	36	8.8703	8.7565
k141_79626	1336	40	9.8559	7.3772
k141_79627	1241	39	9.6095	7.7433
k141_79628	1038	38	9.3631	9.0203
k141_79643	1668	30	7.3919	4.4316
k141_79646	1012	26	6.4063	6.3304
k141_79649	1613	78	19.2190	11.9151
k141_79651	1411	40	9.8559	6.9850
k141_79652	1350	57	14.0446	10.4034
k141_79654	2140	72	17.7406	8.2900
k141_79657	1318	54	13.3054	10.0952
k141_79667	1847	56	13.7982	7.4706
k141_7967	1079	26	6.4063	5.9373
k141_79672	1299	26	6.4063	4.9317
k141_79673	1596	46	11.3343	7.1017
k141_79677	1016	17	4.1888	4.1228
k141_79682	1277	30	7.3919	5.7885
k141_79686	1479	45	11.0879	7.4969
k141_79689	1080	37	9.1167	8.4414
k141_79691	1040	19	4.6815	4.5015
k141_79695	1359	35	8.6239	6.3458
k141_79697	1331	55	13.5518	10.1817
k141_79705	1984	58	14.2910	7.2031
k141_7971	1007	30	7.3919	7.3405
k141_79713	1195	35	8.6239	7.2167
k141_79715	3283	221	54.4538	16.5866
k141_79719	1496	40	9.8559	6.5882
k141_7972	4614	182	44.8443	9.7192
k141_79720	1018	30	7.3919	7.2612
k141_79725	3429	214	52.7290	15.3774
k141_79726	1394	52	12.8127	9.1913
k141_79730	1340	40	9.8559	7.3551
k141_79732	1157	30	7.3919	6.3889
k141_79745	1229	22	5.4207	4.4107
k141_79747	1952	75	18.4798	9.4671
k141_79748	2405	115	28.3357	11.7820
k141_79755	1716	56	13.7982	8.0409
k141_79757	3766	170	41.8875	11.1225
k141_79759	1088	19	4.6815	4.3029
k141_79762	1391	36	8.8703	6.3769
k141_79765	1751	48	11.8271	6.7545
k141_79778	6008	308	75.8903	12.6315
k141_79783	1273	59	14.5374	11.4198
k141_79786	1606	66	16.2622	10.1259
k141_79793	1913	67	16.5086	8.6297
k141_79805	1162	27	6.6527	5.7252
k141_7981	2902	173	42.6267	14.6887
k141_79810	3122	156	38.4380	12.3120
k141_79811	1116	36	8.8703	7.9483
k141_79812	1656	59	14.5374	8.7786
k141_79816	1144	43	10.5951	9.2614
k141_7982	2068	75	18.4798	8.9361
k141_79823	1811	40	9.8559	5.4422
k141_79824	1163	22	5.4207	4.6610
k141_79845	1144	24	5.9135	5.1692
k141_79846	7361	316	77.8615	10.5776
k141_79848	1461	35	8.6239	5.9027
k141_7985	1133	26	6.4063	5.6543
k141_79850	1589	35	8.6239	5.4273
k141_79857	1319	48	11.8271	8.9667
k141_79862	1326	30	7.3919	5.5746
k141_79868	1039	34	8.3775	8.0630
k141_79871	1550	35	8.6239	5.5638
k141_79872	3627	138	34.0028	9.3749
k141_79875	1466	56	13.7982	9.4122
k141_79880	1245	28	6.8991	5.5415
k141_7989	2077	73	17.9870	8.6601
k141_79892	11403	864	212.8872	18.6694
k141_79894	1025	24	5.9135	5.7693
k141_79895	3804	102	25.1325	6.6069
k141_79909	1353	35	8.6239	6.3739
k141_79912	1373	36	8.8703	6.4605
k141_79917	2335	60	14.7838	6.3314
k141_79918	2626	96	23.6541	9.0077
k141_7992	1014	31	7.6383	7.5329
k141_79921	1471	50	12.3199	8.3752
k141_79922	1049	36	8.8703	8.4560
k141_79924	1578	55	13.5518	8.5880
k141_79928	1504	33	8.1311	5.4063
k141_7993	2763	79	19.4654	7.0450
k141_79935	1337	38	9.3631	7.0031
k141_79939	1752	66	16.2622	9.2821
k141_79941	1271	28	6.8991	5.4281
k141_79944	1290	40	9.8559	7.6402
k141_7995	1292	37	9.1167	7.0563
k141_79953	1266	50	12.3199	9.7313
k141_79956	1094	24	5.9135	5.4054
k141_79963	1152	23	5.6671	4.9194
k141_79964	1944	56	13.7982	7.0979
k141_79967	1079	15	3.6960	3.4254
k141_79974	8001	382	94.1237	11.7640
k141_79976	1290	33	8.1311	6.3032
k141_79977	1065	30	7.3919	6.9408
k141_79979	3102	184	45.3371	14.6154
k141_79980	1815	78	19.2190	10.5890
k141_79982	1906	66	16.2622	8.5321
k141_79988	1434	42	10.3487	7.2167
k141_79990	1115	25	6.1599	5.5246
k141_79993	1346	34	8.3775	6.2240
k141_80	1196	27	6.6527	5.5625
k141_80001	1271	36	8.8703	6.9790
k141_80003	1529	59	14.5374	9.5078
k141_80015	1079	18	4.4351	4.1104
k141_80018	1419	37	9.1167	6.4247
k141_80024	2582	65	16.0158	6.2029
k141_80025	2404	109	26.8573	11.1719
k141_80027	1036	17	4.1888	4.0432
k141_80030	1011	20	4.9279	4.8743
k141_80045	1287	34	8.3775	6.5093
k141_80046	1047	21	5.1743	4.9421
k141_80052	1302	33	8.1311	6.2451
k141_80053	1006	62	15.2766	15.1855
k141_80054	1023	17	4.1888	4.0946
k141_80055	1570	57	14.0446	8.9456
k141_80058	2789	107	26.3645	9.4530
k141_8006	1106	25	6.1599	5.5696
k141_80067	1136	39	9.6095	8.4591
k141_80068	1514	40	9.8559	6.5098
k141_8007	1341	59	14.5374	10.8407
k141_80078	1278	24	5.9135	4.6272
k141_80089	1073	34	8.3775	7.8076
k141_80092	1441	62	15.2766	10.6014
k141_80099	2717	204	50.2650	18.5002
k141_801	1142	33	8.1311	7.1201
k141_80102	1584	35	8.6239	5.4444
k141_80104	1878	48	11.8271	6.2977
k141_80105	1396	38	9.3631	6.7071
k141_80113	1480	75	18.4798	12.4863
k141_80114	1171	38	9.3631	7.9958
k141_80116	2988	71	17.4942	5.8548
k141_8012	3563	120	29.5677	8.2985
k141_80120	1064	30	7.3919	6.9473
k141_80121	1727	40	9.8559	5.7069
k141_80122	1172	37	9.1167	7.7788
k141_80123	4947	184	45.3371	9.1646
k141_80126	1098	25	6.1599	5.6101
k141_80127	1518	70	17.2478	11.3622
k141_80130	1045	28	6.8991	6.6020
k141_80133	1071	31	7.6383	7.1319
k141_80134	1344	31	7.6383	5.6833
k141_80136	1383	42	10.3487	7.4828
k141_80143	1845	41	10.1023	5.4755
k141_80146	1928	71	17.4942	9.0738
k141_80151	1465	37	9.1167	6.2230
k141_80152	1714	39	9.6095	5.6065
k141_80155	1189	24	5.9135	4.9735
k141_80159	1680	88	21.6830	12.9065
k141_8016	1157	43	10.5951	9.1574
k141_80161	1148	40	9.8559	8.5853
k141_80162	1100	25	6.1599	5.5999
k141_80165	2248	132	32.5244	14.4682
k141_80166	2258	84	20.6974	9.1662
k141_80168	1328	45	11.0879	8.3493
k141_80174	1736	66	16.2622	9.3676
k141_80176	1534	49	12.0735	7.8706
k141_8018	1303	38	9.3631	7.1858
k141_80191	2680	295	72.6872	27.1221
k141_80203	1124	27	6.6527	5.9188
k141_80204	4191	315	77.6151	18.5195
k141_80205	1135	27	6.6527	5.8614
k141_80211	2288	121	29.8141	13.0306
k141_80214	2233	120	29.5677	13.2412
k141_80217	5350	251	61.8457	11.5599
k141_80218	1507	53	13.0591	8.6656
k141_80221	2365	116	28.5821	12.0854
k141_80224	1043	19	4.6815	4.4885
k141_8023	1241	27	6.6527	5.3608
k141_80231	1100	27	6.6527	6.0479
k141_80232	2157	100	24.6397	11.4231
k141_80236	1209	51	12.5663	10.3939
k141_80239	1361	32	7.8847	5.7933
k141_80241	1503	87	21.4366	14.2625
k141_80244	1143	20	4.9279	4.3114
k141_80245	1389	47	11.5807	8.3374
k141_80246	1297	46	11.3343	8.7388
k141_80249	1310	58	14.2910	10.9092
k141_80255	1280	59	14.5374	11.3574
k141_80258	2231	78	19.2190	8.6145
k141_80259	2187	91	22.4221	10.2525
k141_80262	1086	20	4.9279	4.5377
k141_80264	3525	109	26.8573	7.6191
k141_80265	3912	181	44.5979	11.4003
k141_80269	1075	26	6.4063	5.9594
k141_80276	1184	52	12.8127	10.8215
k141_8028	1411	69	17.0014	12.0492
k141_80280	1053	20	4.9279	4.6799
k141_80283	1347	38	9.3631	6.9511
k141_80287	2869	77	18.9726	6.6130
k141_8029	6557	361	88.9494	13.5656
k141_80293	2015	106	26.1181	12.9618
k141_80294	1052	45	11.0879	10.5398
k141_80301	1016	34	8.3775	8.2456
k141_80309	2198	130	32.0316	14.5731
k141_8032	2356	81	19.9582	8.4712
k141_80322	1034	22	5.4207	5.2425
k141_80324	2101	96	23.6541	11.2585
k141_80326	1013	24	5.9135	5.8376
k141_80327	1377	40	9.8559	7.1575
k141_80328	1911	58	14.2910	7.4783
k141_80329	1136	44	10.8415	9.5436
k141_80330	1414	34	8.3775	5.9247
k141_80333	1054	26	6.4063	6.0781
k141_80338	1181	78	19.2190	16.2735
k141_80339	1006	34	8.3775	8.3275
k141_80346	1955	75	18.4798	9.4526
k141_80351	1700	56	13.7982	8.1166
k141_80356	1586	87	21.4366	13.5161
k141_80358	2471	130	32.0316	12.9630
k141_80359	1184	40	9.8559	8.3242
k141_8036	1740	50	12.3199	7.0804
k141_80361	1307	40	9.8559	7.5408
k141_80366	1715	39	9.6095	5.6032
k141_80370	1231	34	8.3775	6.8054
k141_80380	2839	183	45.0907	15.8826
k141_80398	1242	32	7.8847	6.3484
k141_8042	1791	51	12.5663	7.0163
k141_80423	1015	37	9.1167	8.9820
k141_80424	1059	30	7.3919	6.9801
k141_80425	1381	59	14.5374	10.5267
k141_80427	2144	63	15.5230	7.2402
k141_80429	1221	39	9.6095	7.8702
k141_80430	1336	33	8.1311	6.0862
k141_80431	2056	41	10.1023	4.9136
k141_80433	1342	39	9.6095	7.1606
k141_80434	1005	23	5.6671	5.6389
k141_80438	1800	73	17.9870	9.9928
k141_80439	1827	74	18.2334	9.9800
k141_80446	1838	59	14.5374	7.9094
k141_80451	2107	78	19.2190	9.1215
k141_80454	1206	28	6.8991	5.7207
k141_80456	1014	42	10.3487	10.2058
k141_80457	1420	39	9.6095	6.7672
k141_80466	3234	177	43.6123	13.4856
k141_80467	1424	35	8.6239	6.0561
k141_80471	8998	419	103.2404	11.4737
k141_80472	1142	38	9.3631	8.1989
k141_80475	1349	47	11.5807	8.5846
k141_80480	1281	33	8.1311	6.3475
k141_80481	1021	54	13.3054	13.0318
k141_80491	4067	191	47.0619	11.5716
k141_80492	1065	19	4.6815	4.3958
k141_80495	2069	78	19.2190	9.2890
k141_80497	1272	32	7.8847	6.1987
k141_80499	1580	79	19.4654	12.3199
k141_805	1130	38	9.3631	8.2859
k141_80505	1511	42	10.3487	6.8489
k141_80508	2061	70	17.2478	8.3687
k141_80516	3440	155	38.1916	11.1022
k141_80517	4194	178	43.8587	10.4575
k141_80518	1351	40	9.8559	7.2953
k141_80529	1494	47	11.5807	7.7515
k141_8053	1592	80	19.7118	12.3818
k141_80533	2105	44	10.8415	5.1503
k141_80534	1391	37	9.1167	6.5541
k141_80537	1973	57	14.0446	7.1184
k141_80543	1798	83	20.4510	11.3743
k141_80546	1090	21	5.1743	4.7471
k141_80550	2208	128	31.5388	14.2839
k141_80551	1733	47	11.5807	6.6824
k141_80552	1041	36	8.8703	8.5209
k141_80555	1327	54	13.3054	10.0267
k141_8056	1030	30	7.3919	7.1766
k141_80566	1051	28	6.8991	6.5643
k141_80568	2731	84	20.6974	7.5787
k141_8057	1438	37	9.1167	6.3398
k141_80576	1588	40	9.8559	6.2065
k141_80577	1070	32	7.8847	7.3689
k141_80578	1014	20	4.9279	4.8599
k141_80584	1975	1213	298.8798	151.3315
k141_80587	1141	18	4.4351	3.8871
k141_80594	2168	74	18.2334	8.4102
k141_80607	1057	37	9.1167	8.6251
k141_80610	1321	51	12.5663	9.5127
k141_80615	1395	39	9.6095	6.8885
k141_80624	1115	31	7.6383	6.8505
k141_80627	1235	47	11.5807	9.3771
k141_8063	1219	26	6.4063	5.2554
k141_80630	4522	198	48.7866	10.7887
k141_80633	1994	73	17.9870	9.0206
k141_80638	1100	28	6.8991	6.2719
k141_80641	1735	46	11.3343	6.5327
k141_80645	1280	50	12.3199	9.6249
k141_80647	2178	70	17.2478	7.9191
k141_8065	3783	248	61.1065	16.1529
k141_80657	1002	32	7.8847	7.8690
k141_80658	1126	24	5.9135	5.2518
k141_80659	1003	24	5.9135	5.8958
k141_80663	1009	23	5.6671	5.6166
k141_80666	1312	27	6.6527	5.0707
k141_80675	1070	27	6.6527	6.2175
k141_80681	1002	16	3.9424	3.9345
k141_80686	1238	29	7.1455	5.7718
k141_80687	1006	25	6.1599	6.1232
k141_80690	1098	31	7.6383	6.9566
k141_80697	2314	70	17.2478	7.4537
k141_80699	1417	55	13.5518	9.5638
k141_80705	1475	71	17.4942	11.8605
k141_8071	1317	31	7.6383	5.7998
k141_80716	2981	130	32.0316	10.7453
k141_80719	1145	29	7.1455	6.2406
k141_8072	1588	86	21.1902	13.3439
k141_80725	1533	55	13.5518	8.8401
k141_80732	1035	24	5.9135	5.7136
k141_80733	1643	41	10.1023	6.1487
k141_80735	2514	91	22.4221	8.9189
k141_80737	1517	46	11.3343	7.4715
k141_80739	1208	53	13.0591	10.8105
k141_80740	4792	230	56.6714	11.8262
k141_80741	1176	42	10.3487	8.7999
k141_80744	1596	56	13.7982	8.6455
k141_80745	1273	277	68.2520	53.6151
k141_80748	3031	102	25.1325	8.2918
k141_80750	3495	133	32.7708	9.3765
k141_80752	6124	363	89.4422	14.6052
k141_80754	2177	62	15.2766	7.0173
k141_80755	4937	263	64.8025	13.1259
k141_80756	1857	64	15.7694	8.4919
k141_80759	2019	56	13.7982	6.8342
k141_80766	1058	34	8.3775	7.9182
k141_8077	1039	22	5.4207	5.2173
k141_80774	1536	42	10.3487	6.7374
k141_80775	1850	47	11.5807	6.2598
k141_80778	2688	79	19.4654	7.2416
k141_80779	1326	51	12.5663	9.4768
k141_80781	1642	56	13.7982	8.4033
k141_80789	1475	44	10.8415	7.3502
k141_80790	2270	77	18.9726	8.3580
k141_80795	1041	24	5.9135	5.6806
k141_80799	4734	233	57.4105	12.1273
k141_808	1782	69	17.0014	9.5406
k141_8080	10655	777	191.4506	17.9681
k141_80803	1514	48	11.8271	7.8118
k141_80805	2108	51	12.5663	5.9612
k141_80807	1920	65	16.0158	8.3416
k141_80810	1484	31	7.6383	5.1471
k141_80824	1097	27	6.6527	6.0645
k141_80826	1563	38	9.3631	5.9905
k141_80831	3090	93	22.9149	7.4158
k141_80835	1308	37	9.1167	6.9700
k141_80838	5998	405	99.7909	16.6374
k141_8084	2371	61	15.0302	6.3392
k141_80843	2145	67	16.5086	7.6963
k141_80851	1303	24	5.9135	4.5384
k141_80854	1275	33	8.1311	6.3773
k141_80858	1113	23	5.6671	5.0918
k141_80859	1232	16	3.9424	3.2000
k141_8086	1206	41	10.1023	8.3767
k141_80867	3365	152	37.4524	11.1300
k141_80875	1760	64	15.7694	8.9599
k141_80880	1528	50	12.3199	8.0627
k141_80881	1791	51	12.5663	7.0163
k141_80884	1263	34	8.3775	6.6330
k141_80885	1061	24	5.9135	5.5735
k141_80887	1025	41	10.1023	9.8559
k141_8089	1355	45	11.0879	8.1829
k141_80890	8232	389	95.8485	11.6434
k141_80894	4192	158	38.9308	9.2869
k141_80899	1198	40	9.8559	8.2270
k141_80901	4157	169	41.6411	10.0171
k141_80906	1983	84	20.6974	10.4374
k141_80924	1140	30	7.3919	6.4841
k141_80927	1025	29	7.1455	6.9712
k141_80928	1250	31	7.6383	6.1107
k141_80929	3280	128	31.5388	9.6155
k141_80931	1525	50	12.3199	8.0786
k141_80943	1230	28	6.8991	5.6090
k141_80945	1149	26	6.4063	5.5756
k141_80952	1614	66	16.2622	10.0757
k141_80958	2251	85	20.9438	9.3042
k141_80963	1073	33	8.1311	7.5779
k141_80968	1158	28	6.8991	5.9578
k141_8097	1489	70	17.2478	11.5835
k141_80970	1656	46	11.3343	6.8444
k141_80973	1306	37	9.1167	6.9806
k141_80977	5900	295	72.6872	12.3199
k141_80982	1232	28	6.8991	5.5999
k141_80990	1316	38	9.3631	7.1148
k141_80993	1045	39	9.6095	9.1957
k141_80995	1263	34	8.3775	6.6330
k141_81001	1026	17	4.1888	4.0826
k141_81002	1027	22	5.4207	5.2782
k141_81004	1491	64	15.7694	10.5764
k141_81008	2198	75	18.4798	8.4075
k141_81012	1945	43	10.5951	5.4473
k141_81015	1436	42	10.3487	7.2066
k141_81019	1693	53	13.0591	7.7136
k141_81020	3298	113	27.8429	8.4424
k141_81022	2194	72	17.7406	8.0860
k141_81025	1288	39	9.6095	7.4608
k141_81026	3687	141	34.7420	9.4228
k141_81028	1226	42	10.3487	8.4410
k141_81029	1730	54	13.3054	7.6910
k141_81031	1335	94	23.1613	17.3493
k141_81032	1360	49	12.0735	8.8775
k141_81033	1503	56	13.7982	9.1805
k141_81035	1455	44	10.8415	7.4512
k141_81036	6169	330	81.3111	13.1806
k141_81037	3355	124	30.5533	9.1068
k141_81043	1118	28	6.8991	6.1709
k141_81045	2779	92	22.6685	8.1571
k141_81053	1878	60	14.7838	7.8721
k141_81054	2158	69	17.0014	7.8783
k141_81061	1150	27	6.6527	5.7850
k141_81062	1085	26	6.4063	5.9044
k141_81064	1493	79	19.4654	13.0378
k141_81065	1116	19	4.6815	4.1949
k141_81066	1303	40	9.8559	7.5640
k141_81067	1849	92	22.6685	12.2599
k141_81075	1033	19	4.6815	4.5320
k141_81078	3149	165	40.6555	12.9106
k141_81079	1075	22	5.4207	5.0425
k141_81081	1331	34	8.3775	6.2941
k141_81082	1457	39	9.6095	6.5954
k141_81083	1075	31	7.6383	7.1054
k141_81089	1118	32	7.8847	7.0525
k141_81091	1149	29	7.1455	6.2189
k141_81092	1227	33	8.1311	6.6268
k141_81098	1641	83	20.4510	12.4625
k141_81099	1414	39	9.6095	6.7960
k141_81101	1077	29	7.1455	6.6347
k141_81104	1314	43	10.5951	8.0632
k141_81106	2703	99	24.3933	9.0245
k141_81107	1349	38	9.3631	6.9408
k141_81111	2014	125	30.7996	15.2928
k141_81114	3578	136	33.5100	9.3656
k141_81116	1187	32	7.8847	6.6426
k141_81117	2513	96	23.6541	9.4127
k141_81118	1023	23	5.6671	5.5397
k141_81128	3961	189	46.5691	11.7569
k141_81133	1419	46	11.3343	7.9875
k141_81139	1293	25	6.1599	4.7641
k141_8114	1092	18	4.4351	4.0615
k141_81141	1732	48	11.8271	6.8286
k141_81142	1618	59	14.5374	8.9848
k141_81143	10675	1167	287.5455	26.9363
k141_81144	1864	57	14.0446	7.5347
k141_81147	1356	37	9.1167	6.7232
k141_81148	2051	82	20.2046	9.8511
k141_81152	1322	22	5.4207	4.1004
k141_81156	1108	25	6.1599	5.5595
k141_81159	1433	31	7.6383	5.3303
k141_81167	1030	31	7.6383	7.4158
k141_81173	1084	23	5.6671	5.2280
k141_81176	2307	92	22.6685	9.8260
k141_81182	1790	74	18.2334	10.1863
k141_81185	1025	23	5.6671	5.5289
k141_81187	2103	87	21.4366	10.1933
k141_8119	1349	35	8.6239	6.3928
k141_81190	1180	23	5.6671	4.8027
k141_81191	2217	86	21.1902	9.5580
k141_81192	1015	28	6.8991	6.7972
k141_81193	1079	29	7.1455	6.6224
k141_81195	1100	31	7.6383	6.9439
k141_81196	3912	289	71.2088	18.2027
k141_8120	2704	98	24.1469	8.9301
k141_81200	2213	111	27.3501	12.3588
k141_81206	1184	38	9.3631	7.9080
k141_81207	1578	42	10.3487	6.5581
k141_81213	1709	49	12.0735	7.0646
k141_81214	1439	38	9.3631	6.5067
k141_81225	2181	87	21.4366	9.8288
k141_81230	3002	74	18.2334	6.0737
k141_81231	1360	63	15.5230	11.4140
k141_81233	1145	36	8.8703	7.7470
k141_81234	1001	22	5.4207	5.4153
k141_81240	1253	76	18.7262	14.9451
k141_81245	1202	16	3.9424	3.2798
k141_81246	2653	116	28.5821	10.7735
k141_81249	1108	38	9.3631	8.4504
k141_8125	1142	34	8.3775	7.3358
k141_81250	1111	16	3.9424	3.5485
k141_81253	1007	27	6.6527	6.6065
k141_81256	2233	109	26.8573	12.0274
k141_81258	1105	30	7.3919	6.6895
k141_8126	1399	53	13.0591	9.3346
k141_81263	1550	39	9.6095	6.1997
k141_81274	1661	85	20.9438	12.6091
k141_81276	1114	28	6.8991	6.1931
k141_81277	3234	184	45.3371	14.0189
k141_81280	2353	74	18.2334	7.7490
k141_81283	3744	148	36.4668	9.7401
k141_81290	5288	306	75.3975	14.2582
k141_81294	1218	23	5.6671	4.6528
k141_81296	1223	31	7.6383	6.2456
k141_81299	1534	41	10.1023	6.5856
k141_81307	1146	34	8.3775	7.3102
k141_81309	2128	62	15.2766	7.1789
k141_8131	1399	34	8.3775	5.9882
k141_81310	1409	36	8.8703	6.2955
k141_81313	2172	103	25.3789	11.6846
k141_81315	1289	51	12.5663	9.7488
k141_81316	1748	60	14.7838	8.4576
k141_81317	6378	343	84.5142	13.2509
k141_8132	48207	5285	1302.2091	27.0129
k141_81322	1044	24	5.9135	5.6643
k141_81325	4706	243	59.8745	12.7230
k141_81327	1959	61	15.0302	7.6724
k141_81328	1482	61	15.0302	10.1419
k141_81334	1064	17	4.1888	3.9368
k141_81343	1257	41	10.1023	8.0368
k141_8135	1215	31	7.6383	6.2867
k141_81350	1544	48	11.8271	7.6600
k141_81356	4347	159	39.1772	9.0125
k141_81362	12598	694	170.9996	13.5736
k141_81363	1428	33	8.1311	5.6941
k141_81364	1011	21	5.1743	5.1180
k141_81370	1021	46	11.3343	11.1011
k141_81372	6065	326	80.3255	13.2441
k141_81376	1060	29	7.1455	6.7411
k141_81378	4155	207	51.0042	12.2754
k141_81384	2452	136	33.5100	13.6664
k141_81388	1501	41	10.1023	6.7304
k141_81391	4204	238	58.6425	13.9492
k141_81398	2635	168	41.3947	15.7096
k141_81400	1126	24	5.9135	5.2518
k141_81402	1155	18	4.4351	3.8400
k141_81405	1219	31	7.6383	6.2660
k141_81408	1565	59	14.5374	9.2891
k141_81410	1209	29	7.1455	5.9103
k141_81412	2318	141	34.7420	14.9879
k141_81417	1437	45	11.0879	7.7160
k141_81418	1017	30	7.3919	7.2684
k141_81419	1024	34	8.3775	8.1812
k141_81426	1092	28	6.8991	6.3179
k141_81427	1515	43	10.5951	6.9935
k141_8143	1228	37	9.1167	7.4240
k141_8144	3080	130	32.0316	10.3999
k141_81440	3969	278	68.4984	17.2584
k141_81441	1237	63	15.5230	12.5489
k141_81447	2071	67	16.5086	7.9713
k141_81448	1870	63	15.5230	8.3011
k141_81449	1173	34	8.3775	7.1419
k141_81453	2717	98	24.1469	8.8873
k141_81457	1124	31	7.6383	6.7957
k141_81463	1569	59	14.5374	9.2654
k141_81465	1485	40	9.8559	6.6370
k141_81470	1328	56	13.7982	10.3902
k141_8148	1074	33	8.1311	7.5709
k141_81480	7153	531	130.8369	18.2912
k141_81481	1191	44	10.8415	9.1028
k141_81483	1056	29	7.1455	6.7666
k141_81490	1316	47	11.5807	8.7999
k141_81492	1083	19	4.6815	4.3228
k141_81501	1061	22	5.4207	5.1091
k141_81504	1535	37	9.1167	5.9392
k141_81506	3260	128	31.5388	9.6745
k141_8151	1426	50	12.3199	8.6395
k141_81510	2057	95	23.4077	11.3795
k141_81518	1143	32	7.8847	6.8983
k141_8152	1109	27	6.6527	5.9988
k141_81521	1168	23	5.6671	4.8520
k141_81523	1011	25	6.1599	6.0929
k141_81525	1417	47	11.5807	8.1727
k141_81533	1450	44	10.8415	7.4769
k141_8154	4187	154	37.9452	9.0626
k141_81540	1156	36	8.8703	7.6733
k141_81542	1429	68	16.7550	11.7250
k141_81555	1331	30	7.3919	5.5537
k141_81559	1137	32	7.8847	6.9347
k141_81561	1122	39	9.6095	8.5646
k141_81564	1111	24	5.9135	5.3227
k141_81567	1145	34	8.3775	7.3166
k141_81571	1898	57	14.0446	7.3997
k141_81572	1224	28	6.8991	5.6365
k141_81573	1168	29	7.1455	6.1177
k141_81575	2006	62	15.2766	7.6155
k141_81577	1237	27	6.6527	5.3781
k141_81578	2091	58	14.2910	6.8345
k141_81579	1661	49	12.0735	7.2688
k141_81580	5593	277	68.2520	12.2031
k141_81582	1421	31	7.6383	5.3753
k141_81585	2396	107	26.3645	11.0035
k141_81586	1183	23	5.6671	4.7905
k141_81587	10900	554	136.5040	12.5233
k141_81588	1321	32	7.8847	5.9687
k141_81589	1830	70	17.2478	9.4250
k141_81594	7977	615	151.5343	18.9964
k141_81603	1163	30	7.3919	6.3559
k141_81605	1320	33	8.1311	6.1599
k141_81607	1128	17	4.1888	3.7134
k141_81610	1008	22	5.4207	5.3777
k141_81612	1543	33	8.1311	5.2697
k141_81614	1727	45	11.0879	6.4203
k141_81615	1667	42	10.3487	6.2080
k141_81621	1236	30	7.3919	5.9805
k141_81629	1024	34	8.3775	8.1812
k141_81632	2787	133	32.7708	11.7585
k141_81633	2237	100	24.6397	11.0146
k141_81636	1016	33	8.1311	8.0031
k141_81637	1360	27	6.6527	4.8917
k141_81642	1332	48	11.8271	8.8792
k141_81645	4056	195	48.0475	11.8460
